machine-time,callsign,altitude,ground-speed,track,lat,lon,vertical-rate
1432328723,vrd0714,2950,263,53,37.68599,-122.27094,2496
1432328724,vrd0714,2950,263,53,37.68599,-122.27094,2496
1432328724,vrd0714,2975,263,53,37.68599,-122.27094,2496
1432328724,vrd0714,2975,263,53,37.68626,-122.27047,2496
1432328724,vrd0714,2975,264,54,37.68626,-122.27047,2944
1432328724,vrd0714,3000,264,54,37.68626,-122.27047,2944
1432328724,vrd0714,3025,264,54,37.68626,-122.27047,2944
1432328725,vrd0714,3025,264,54,37.68626,-122.27047,2944
1432328725,vrd0714,3050,264,54,37.68736,-122.26854,2944
1432328726,vrd0714,3075,264,54,37.68736,-122.26854,2944
1432328726,vrd0714,3075,264,53,37.68736,-122.26854,3008
1432328726,vrd0714,3100,264,53,37.68736,-122.26854,3008
1432328726,vrd0714,3125,264,53,37.68736,-122.26854,3008
1432328727,vrd0714,3125,264,53,37.68736,-122.26854,3008
1432328727,vrd0714,3125,264,53,37.68860,-122.26650,3008
1432328727,vrd0714,3150,264,53,37.68860,-122.26650,3008
1432328740,vrd0714,3825,264,53,37.68860,-122.26650,3008
1432328741,vrd0714,3875,264,53,37.68860,-122.26650,3008
1432328742,vrd0714,3875,269,54,37.68860,-122.26650,3328
1432328742,vrd0714,3900,269,54,37.68860,-122.26650,3328
1432328742,vrd0714,3925,269,54,37.68860,-122.26650,3328
1432328742,vrd0714,3950,269,54,37.68860,-122.26650,3328
1432328743,vrd0714,3950,269,54,37.68860,-122.26650,3328
1432328743,vrd0714,3975,269,54,37.68860,-122.26650,3328
1432328743,vrd0714,4000,269,54,37.68860,-122.26650,3328
1432328744,vrd0714,4000,269,54,37.68860,-122.26650,3328
1432328744,vrd0714,4025,269,54,37.68860,-122.26650,3328
1432328746,vrd0714,4175,269,54,37.68860,-122.26650,3328
1432328747,vrd0714,4200,269,54,37.68860,-122.26650,3328
1432328748,vrd0714,4225,269,54,37.68860,-122.26650,3328
1432328749,vrd0714,4300,269,54,37.68860,-122.26650,3328
1432328750,vrd0714,4300,269,54,37.68860,-122.26650,3328
1432328750,vrd0714,4375,269,54,37.68860,-122.26650,3328
1432328753,vrd0714,4550,269,54,37.68860,-122.26650,3328
1432328753,vrd0714,4575,269,54,37.68860,-122.26650,3328
1432328753,vrd0714,4600,269,54,37.68860,-122.26650,3328
1432328756,vrd0714,4825,269,54,37.70922,-122.23001,3328
1432328756,vrd0714,4825,264,54,37.70922,-122.23001,4544
1432328757,vrd0714,4875,264,54,37.71052,-122.22768,4544
1432328758,vrd0714,4875,263,54,37.71052,-122.22768,4480
1432328759,vrd0714,5000,263,54,37.71052,-122.22768,4480
1432328760,vrd0714,5050,263,54,37.71052,-122.22768,4480
1432328760,vrd0714,5075,263,54,37.71052,-122.22768,4480
1432328761,vrd0714,5075,263,54,37.71052,-122.22768,4480
1432328761,vrd0714,5125,263,54,37.71052,-122.22768,4480
1432328762,vrd0714,5225,263,54,37.71052,-122.22768,4480
1432328763,vrd0714,5250,263,54,37.71052,-122.22768,4480
1432328763,vrd0714,5275,263,54,37.71444,-122.22075,4480
1432328764,vrd0714,5275,261,54,37.71444,-122.22075,3904
1432328764,vrd0714,5350,261,54,37.71444,-122.22075,3904
1432328766,vrd0714,5425,261,54,37.71444,-122.22075,3904
1432328766,vrd0714,5425,260,55,37.71444,-122.22075,3712
1432328769,vrd0714,5650,260,55,37.71444,-122.22075,3712
1432328770,vrd0714,5675,260,55,37.71444,-122.22075,3712
1432328829,vrd0714,5675,260,55,37.71444,-122.22075,3712
1432328888,vrd0714,5675,260,55,37.71444,-122.22075,3712
1432328889,vrd0714,5675,309,56,37.71444,-122.22075,1024
1432328891,vrd0714,5675,309,56,37.71444,-122.22075,1024
1432328897,vrd0714,3100,309,56,37.71444,-122.22075,1024
1432328899,vrd0714,3100,309,56,37.71444,-122.22075,1024
1432328901,vrd0714,3300,309,56,37.71444,-122.22075,1024
1432328902,vrd0714,3300,309,56,37.71444,-122.22075,1024
1432328905,vrd0714,3500,309,56,37.71444,-122.22075,1024
1432328908,vrd0714,3500,309,56,37.71444,-122.22075,1024
1432328908,vrd0714,3700,309,56,37.71444,-122.22075,1024
1432328909,vrd0714,3700,309,56,37.71444,-122.22075,1024
1432328913,vrd0714,3900,309,56,37.71444,-122.22075,1024
1432328913,vrd0714,4000,309,56,37.71444,-122.22075,1024
1432328914,vrd0714,4000,309,56,37.71444,-122.22075,1024
1432328916,vrd0714,4100,309,56,37.71444,-122.22075,1024
1432328917,vrd0714,4100,309,56,37.71444,-122.22075,1024
1432328920,vrd0714,9400,309,56,37.71444,-122.22075,1024
1432328921,vrd0714,4150,309,56,37.71444,-122.22075,1024
1432328921,vrd0714,9400,309,56,37.71444,-122.22075,1024
1432328921,vrd0714,4300,309,56,37.71444,-122.22075,1024
1432328921,vrd0714,9400,309,56,37.71444,-122.22075,1024
1432328921,vrd0714,4300,309,56,37.71444,-122.22075,1024
1432328921,vrd0714,4400,309,56,37.71444,-122.22075,1024
1432328921,vrd0714,4175,309,56,37.71444,-122.22075,1024
1432328921,vrd0714,4400,309,56,37.71444,-122.22075,1024
1432328921,vrd0714,4175,309,56,37.71444,-122.22075,1024
1432328922,vrd0714,4200,309,56,37.71444,-122.22075,1024
1432328922,vrd0714,4400,309,56,37.71444,-122.22075,1024
1432328922,vrd0714,4200,309,56,37.71444,-122.22075,1024
1432328922,vrd0714,4400,309,56,37.71444,-122.22075,1024
1432328922,vrd0714,9400,309,56,37.92252,-122.41236,1024
1432328922,vrd0714,4400,309,56,37.92252,-122.41236,1024
1432328922,vrd0714,4225,309,56,37.92252,-122.41236,1024
1432328922,vrd0714,4250,309,56,37.92252,-122.41236,1024
1432328922,vrd0714,4400,309,56,37.92252,-122.41236,1024
1432328923,vrd0714,4275,309,56,37.92252,-122.41236,1024
1432328923,n4127k,4275,309,56,37.92252,-122.41236,1024
1432328923,n4127k,4500,309,56,37.92252,-122.41236,1024
1432328923,n4127k,4300,309,56,37.92252,-122.41236,1024
1432328923,n4127k,4300,130,50,37.92252,-122.41236,-384
1432328923,n4127k,4500,130,50,37.92252,-122.41236,-384
1432328924,n4127k,4500,130,50,37.92252,-122.41236,-384
1432328924,n4127k,4300,130,50,37.92252,-122.41236,-384
1432328924,n4127k,4500,130,50,37.92252,-122.41236,-384
1432328927,n4127k,4525,130,50,37.92252,-122.41236,-384
1432328928,n4127k,4525,130,50,37.92252,-122.41236,-384
1432328929,n4127k,4650,130,50,37.92252,-122.41236,-384
1432328929,n4127k,4675,130,50,37.92252,-122.41236,-384
1432328930,n4127k,4700,130,50,37.92252,-122.41236,-384
1432328930,n4127k,4725,130,50,37.92252,-122.41236,-384
1432328931,n4127k,4750,130,50,37.92252,-122.41236,-384
1432328931,n4127k,4775,130,50,37.92252,-122.41236,-384
1432328932,n4127k,4775,130,50,37.92252,-122.41236,-384
1432328933,n4127k,4875,130,50,37.92252,-122.41236,-384
1432328934,n4127k,4900,130,50,37.92252,-122.41236,-384
1432328934,n4127k,4950,130,50,37.92252,-122.41236,-384
1432328935,n4127k,4950,130,50,37.92252,-122.41236,-384
1432328935,n4127k,4975,130,50,37.92252,-122.41236,-384
1432328935,n4127k,5000,130,50,37.92252,-122.41236,-384
1432328935,n4127k,5025,130,50,37.92252,-122.41236,-384
1432328936,n4127k,5050,130,50,37.92252,-122.41236,-384
1432328937,n4127k,5075,130,50,37.92252,-122.41236,-384
1432328937,n4127k,5100,130,50,37.92252,-122.41236,-384
1432328938,n4127k,5100,130,50,37.92252,-122.41236,-384
1432328939,n4127k,5200,130,50,37.92252,-122.41236,-384
1432328940,n4127k,5250,130,50,37.92252,-122.41236,-384
1432328940,n4127k,5275,130,50,37.92252,-122.41236,-384
1432328941,n4127k,5325,130,50,37.92252,-122.41236,-384
1432328942,n4127k,5375,130,50,37.92252,-122.41236,-384
1432328945,n4127k,5525,130,50,37.92252,-122.41236,-384
1432328946,n4127k,5600,130,50,37.92252,-122.41236,-384
1432328946,n4127k,5575,130,50,37.92252,-122.41236,-384
1432328947,n4127k,5625,130,50,37.92252,-122.41236,-384
1432328950,n4127k,5775,130,50,37.92252,-122.41236,-384
1432328951,n4127k,5800,130,50,37.92252,-122.41236,-384
1432328951,n4127k,5825,130,50,37.92252,-122.41236,-384
1432328953,n4127k,5825,130,50,37.92252,-122.41236,-384
1432328953,n4127k,5925,130,50,37.92252,-122.41236,-384
1432328953,n4127k,5950,130,50,37.92252,-122.41236,-384
1432328954,n4127k,5950,130,50,37.92252,-122.41236,-384
1432328954,n4127k,5975,130,50,37.92252,-122.41236,-384
1432328955,n4127k,5975,130,50,37.92252,-122.41236,-384
1432328955,n4127k,6025,130,50,37.92252,-122.41236,-384
1432328956,n4127k,6075,130,50,37.92252,-122.41236,-384
1432328957,n4127k,6125,130,50,37.92252,-122.41236,-384
1432328960,n4127k,6250,130,50,37.92252,-122.41236,-384
1432328963,n4127k,6400,130,50,37.92252,-122.41236,-384
1432328970,n4127k,9400,130,50,37.92252,-122.41236,-384
1432328970,n4127k,6725,130,50,37.92252,-122.41236,-384
1432328979,n4127k,7200,130,50,37.92252,-122.41236,-384
1432328979,n4127k,7225,130,50,37.92252,-122.41236,-384
1432329002,n4127k,7225,130,50,37.92252,-122.41236,-384
1432329003,n4127k,7225,130,50,37.92252,-122.41236,-384
1432329003,n4127k,9400,130,50,37.92252,-122.41236,-384
1432329004,n4127k,9400,130,50,37.85414,-122.43528,-384
1432329006,n4127k,9400,189,195,37.85414,-122.43528,-64
1432329010,n4127k,9400,189,195,37.85414,-122.43528,-64
1432329011,n4127k,9400,189,195,37.85414,-122.43528,-64
1432329011,n4127k,9400,188,196,37.85414,-122.43528,0
1432329011,n4127k,9400,188,196,37.84767,-122.43748,0
1432329012,n4127k,9400,188,196,37.84731,-122.43760,0
1432329014,n4127k,9400,188,196,37.84731,-122.43760,0
1432329014,n4127k,9000,188,196,37.84731,-122.43760,0
1432329015,n4127k,9000,188,196,37.84731,-122.43760,0
1432329015,n4127k,9400,188,196,37.84731,-122.43760,0
1432329017,n4127k,9400,188,196,37.84731,-122.43760,0
1432329018,n4127k,9400,188,196,37.84731,-122.43760,0
1432329019,n4127k,9400,188,196,37.84731,-122.43760,0
1432329020,n4127k,9400,188,196,37.84068,-122.43982,0
1432329020,n4127k,9400,188,196,37.84031,-122.43994,0
1432329021,n4127k,9400,188,196,37.84031,-122.43994,0
1432329023,n4127k,9400,188,196,37.84031,-122.43994,0
1432329024,n4127k,9400,188,196,37.83729,-122.44090,0
1432329025,n4127k,9400,188,196,37.83729,-122.44090,0
1432329038,n4127k,9400,188,196,37.83729,-122.44090,0
1432329038,n4127k,3925,188,196,37.83729,-122.44090,0
1432329038,n4127k,3925,185,196,37.83729,-122.44090,0
1432329038,n4127k,9400,185,196,37.82495,-122.44507,0
1432329040,n4127k,9400,185,196,37.82414,-122.44537,0
1432329045,n4127k,4125,185,196,37.82414,-122.44537,0
1432329046,n4127k,9400,185,196,37.81876,-122.44716,0
1432329047,n4127k,4175,185,196,37.81876,-122.44716,0
1432329048,n4127k,4175,185,196,37.81876,-122.44716,0
1432329048,n4127k,9400,185,196,37.81876,-122.44716,0
1432329050,n4127k,9400,185,196,37.81526,-122.44830,0
1432329051,n4127k,9400,185,196,37.81526,-122.44830,0
1432329051,n4127k,9400,184,196,37.81526,-122.44830,0
1432329053,n4127k,9400,184,196,37.81526,-122.44830,0
1432329055,n4127k,4500,184,196,37.81526,-122.44830,0
1432329055,n4127k,9400,184,196,37.81526,-122.44830,0
1432329056,n4127k,9400,184,196,37.81526,-122.44830,0
1432329056,n4127k,4550,184,196,37.81526,-122.44830,0
1432329057,n4127k,4600,184,196,37.81526,-122.44830,0
1432329057,n4127k,4625,184,196,37.81526,-122.44830,0
1432329057,n4127k,9400,184,196,37.81526,-122.44830,0
1432329057,n4127k,4625,184,196,37.81526,-122.44830,0
1432329057,n4127k,4650,184,196,37.81526,-122.44830,0
1432329057,n4127k,9400,184,196,37.81526,-122.44830,0
1432329057,n4127k,4650,184,196,37.81526,-122.44830,0
1432329058,n4127k,4650,184,196,37.81526,-122.44830,0
1432329058,n4127k,4675,184,196,37.81526,-122.44830,0
1432329058,n4127k,4700,184,196,37.81526,-122.44830,0
1432329059,n4127k,4725,184,196,37.81526,-122.44830,0
1432329059,n4127k,17625,184,196,37.81526,-122.44830,0
1432329059,n4127k,4750,184,196,37.81526,-122.44830,0
1432329060,n4127k,4775,184,196,37.81526,-122.44830,0
1432329060,n4127k,4800,184,196,37.81526,-122.44830,0
1432329061,n4127k,4825,184,196,37.81526,-122.44830,0
1432329061,n4127k,4850,184,196,37.81526,-122.44830,0
1432329061,n4127k,4875,184,196,37.81526,-122.44830,0
1432329062,n4127k,4900,184,196,37.81526,-122.44830,0
1432329063,n4127k,4950,184,196,37.81526,-122.44830,0
1432329063,n4127k,4975,184,196,37.81526,-122.44830,0
1432329064,n4127k,4975,184,196,37.81526,-122.44830,0
1432329064,n4127k,17725,184,196,37.81526,-122.44830,0
1432329064,n4127k,4975,184,196,37.81526,-122.44830,0
1432329064,n4127k,5000,184,196,37.81526,-122.44830,0
1432329065,n4127k,5000,184,196,37.81526,-122.44830,0
1432329065,n4127k,5050,184,196,37.81526,-122.44830,0
1432329065,n4127k,9400,184,196,37.81526,-122.44830,0
1432329066,n4127k,9400,184,196,37.81526,-122.44830,0
1432329066,n4127k,5075,184,196,37.81526,-122.44830,0
1432329067,n4127k,5075,184,196,37.81526,-122.44830,0
1432329067,n4127k,5100,184,196,37.81526,-122.44830,0
1432329067,n4127k,9400,184,196,37.81526,-122.44830,0
1432329067,n4127k,5125,184,196,37.81526,-122.44830,0
1432329068,n4127k,5125,184,196,37.81526,-122.44830,0
1432329068,n4127k,5150,184,196,37.81526,-122.44830,0
1432329068,n4127k,5175,184,196,37.81526,-122.44830,0
1432329069,n4127k,5175,184,196,37.81526,-122.44830,0
1432329069,n4127k,5200,184,196,37.81526,-122.44830,0
1432329069,n4127k,9400,184,196,37.81526,-122.44830,0
1432329069,n4127k,5200,184,196,37.81526,-122.44830,0
1432329070,n4127k,5200,184,196,37.81526,-122.44830,0
1432329070,n4127k,9400,184,196,37.79921,-122.45367,0
1432329070,n4127k,5200,184,196,37.79921,-122.45367,0
1432329070,n4127k,5225,184,196,37.79921,-122.45367,0
1432329071,n4127k,5225,184,196,37.79921,-122.45367,0
1432329071,n4127k,9400,184,196,37.79921,-122.45367,0
1432329071,n4127k,5250,184,196,37.79921,-122.45367,0
1432329071,n4127k,9400,184,196,37.79921,-122.45367,0
1432329072,n4127k,5275,184,196,37.79921,-122.45367,0
1432329072,n4127k,17900,184,196,37.79921,-122.45367,0
1432329073,n4127k,9400,184,196,37.79921,-122.45367,0
1432329073,n4127k,5325,184,196,37.79921,-122.45367,0
1432329074,n4127k,5325,184,196,37.79921,-122.45367,0
1432329075,n4127k,5375,184,196,37.79921,-122.45367,0
1432329076,n4127k,9400,184,196,37.79921,-122.45367,0
1432329077,n4127k,5450,184,196,37.79921,-122.45367,0
1432329078,n4127k,18025,184,196,37.79921,-122.45367,0
1432329078,n4127k,5500,184,196,37.79921,-122.45367,0
1432329079,n4127k,5550,184,196,37.79921,-122.45367,0
1432329080,n4127k,5575,184,196,37.79921,-122.45367,0
1432329081,n4127k,9400,184,196,37.79921,-122.45367,0
1432329082,n4127k,5650,184,196,37.79921,-122.45367,0
1432329082,n4127k,18100,184,196,37.79921,-122.45367,0
1432329083,n4127k,5725,184,196,37.79921,-122.45367,0
1432329085,n4127k,5725,184,196,37.79921,-122.45367,0
1432329085,n4127k,9400,184,196,37.79921,-122.45367,0
1432329086,n4127k,9400,184,196,37.79921,-122.45367,0
1432329086,n4127k,18150,184,196,37.79921,-122.45367,0
1432329086,n4127k,9400,184,196,37.79921,-122.45367,0
1432329086,n4127k,5875,184,196,37.79921,-122.45367,0
1432329087,n4127k,5875,184,196,37.79921,-122.45367,0
1432329087,n4127k,5900,184,196,37.79921,-122.45367,0
1432329088,n4127k,18175,184,196,37.79921,-122.45367,0
1432329089,n4127k,18175,184,196,37.79921,-122.45367,0
1432329091,n4127k,9400,184,196,37.79921,-122.45367,0
1432329093,n4127k,9400,184,196,37.79921,-122.45367,0
1432329094,n4127k,6175,184,196,37.79921,-122.45367,0
1432329094,n4127k,6200,184,196,37.79921,-122.45367,0
1432329094,n4127k,9400,184,196,37.77905,-122.46048,0
1432329094,n4127k,6200,184,196,37.77905,-122.46048,0
1432329094,n4127k,6225,184,196,37.77905,-122.46048,0
1432329095,n4127k,6225,184,196,37.77905,-122.46048,0
1432329095,n4127k,18250,184,196,37.77905,-122.46048,0
1432329095,n4127k,6250,184,196,37.77905,-122.46048,0
1432329096,n4127k,6250,184,196,37.77905,-122.46048,0
1432329096,n4127k,9400,184,196,37.77905,-122.46048,0
1432329096,n4127k,18275,184,196,37.77905,-122.46048,0
1432329096,n4127k,9400,184,196,37.77770,-122.46096,0
1432329096,n4127k,18275,184,196,37.77770,-122.46096,0
1432329096,n4127k,9400,184,196,37.77770,-122.46096,0
1432329097,n4127k,9400,184,196,37.77770,-122.46096,0
1432329097,n4127k,18300,184,196,37.77770,-122.46096,0
1432329099,n4127k,6475,184,196,37.77770,-122.46096,0
1432329100,n4127k,6525,184,196,37.77770,-122.46096,0
1432329101,n4127k,9400,184,196,37.77770,-122.46096,0
1432329101,n4127k,9400,184,196,37.77337,-122.46239,0
1432329101,n4127k,9400,184,196,37.77304,-122.46251,0
1432329102,n4127k,9400,184,196,37.77304,-122.46251,0
1432329103,n4127k,18375,184,196,37.77304,-122.46251,0
1432329103,n4127k,9400,184,196,37.77304,-122.46251,0
1432329104,n4127k,9400,184,196,37.77304,-122.46251,0
1432329105,n4127k,9400,184,196,37.77039,-122.46341,0
1432329105,n4127k,9400,184,196,37.77007,-122.46352,0
1432329106,n4127k,9400,184,196,37.77007,-122.46352,0
1432329107,n4127k,6925,184,196,37.77007,-122.46352,0
1432329107,n4127k,9400,184,196,37.77007,-122.46352,0
1432329107,n4127k,6925,184,196,37.77007,-122.46352,0
1432329108,n4127k,6925,184,196,37.77007,-122.46352,0
1432329108,n4127k,6950,184,196,37.77007,-122.46352,0
1432329109,n4127k,9400,184,196,37.77007,-122.46352,0
1432329109,n4127k,9400,184,196,37.76674,-122.46466,0
1432329110,n4127k,18500,184,196,37.76674,-122.46466,0
1432329111,n4127k,18525,184,196,37.76674,-122.46466,0
1432329112,n4127k,18525,184,196,37.76674,-122.46466,0
1432329114,n4127k,9400,184,196,37.76674,-122.46466,0
1432329114,n4127k,7250,184,196,37.76674,-122.46466,0
1432329114,n4127k,7275,184,196,37.76674,-122.46466,0
1432329114,n4127k,9400,184,196,37.76224,-122.46621,0
1432329115,n4127k,9400,184,196,37.76224,-122.46621,0
1432329115,n4127k,9400,184,196,37.76175,-122.46635,0
1432329115,n4127k,9400,184,196,37.76138,-122.46647,0
1432329116,n4127k,1700,184,196,37.76138,-122.46647,0
1432329116,n4127k,9400,184,196,37.76138,-122.46647,0
1432329116,n4127k,1725,184,196,37.76138,-122.46647,0
1432329116,n4127k,7400,184,196,37.76138,-122.46647,0
1432329117,n4127k,7400,184,196,37.76138,-122.46647,0
1432329117,n4127k,1725,184,196,37.76138,-122.46647,0
1432329117,n4127k,7425,184,196,37.76138,-122.46647,0
1432329117,n4127k,1725,184,196,37.76138,-122.46647,0
1432329117,n4127k,7450,184,196,37.76138,-122.46647,0
1432329118,n4127k,9400,184,196,37.76138,-122.46647,0
1432329118,n4127k,7450,184,196,37.76138,-122.46647,0
1432329118,n4127k,9400,184,196,37.76138,-122.46647,0
1432329118,n4127k,7450,184,196,37.76138,-122.46647,0
1432329118,n4127k,1750,184,196,37.76138,-122.46647,0
1432329119,n4127k,1750,184,196,37.76138,-122.46647,0
1432329119,n4127k,9400,184,196,37.76138,-122.46647,0
1432329120,n4127k,9400,184,196,37.76138,-122.46647,0
1432329120,n4127k,7575,184,196,37.76138,-122.46647,0
1432329120,n4127k,1775,184,196,37.76138,-122.46647,0
1432329120,n4127k,9400,184,196,37.75759,-122.46782,0
1432329121,n4127k,9400,184,196,37.75759,-122.46782,0
1432329122,n4127k,9400,184,196,37.75759,-122.46782,0
1432329122,n4127k,9400,184,196,37.75624,-122.46824,0
1432329122,n4127k,7700,184,196,37.75624,-122.46824,0
1432329122,n4127k,9400,184,196,37.75624,-122.46824,0
1432329123,n4127k,1800,184,196,37.75624,-122.46824,0
1432329123,n4127k,9400,184,196,37.75624,-122.46824,0
1432329125,n4127k,9400,184,196,37.75624,-122.46824,0
1432329126,n4127k,9400,184,196,37.75624,-122.46824,0
1432329127,n4127k,9400,184,196,37.75624,-122.46824,0
1432329128,n4127k,9400,184,196,37.75624,-122.46824,0
1432329128,n4127k,1825,184,196,37.75624,-122.46824,0
1432329128,n4127k,9400,184,196,37.75624,-122.46824,0
1432329129,n4127k,9400,184,196,37.75624,-122.46824,0
1432329129,n4127k,9400,184,196,37.75009,-122.47033,0
1432329130,n4127k,9400,184,196,37.75009,-122.47033,0
1432329130,n4127k,9400,184,196,37.74977,-122.47045,0
1432329130,n4127k,9400,184,196,37.74930,-122.47062,0
1432329130,n4127k,9400,182,195,37.74930,-122.47062,0
1432329131,n4127k,9400,182,195,37.74930,-122.47062,0
1432329131,n4127k,8150,182,195,37.74930,-122.47062,0
1432329131,n4127k,9400,182,195,37.74846,-122.47093,0
1432329132,n4127k,9400,182,195,37.74846,-122.47093,0
1432329133,n4127k,9400,182,195,37.74716,-122.47135,0
1432329133,n4127k,8225,182,195,37.74716,-122.47135,0
1432329133,n4127k,9400,182,195,37.74716,-122.47135,0
1432329133,n4127k,8250,182,195,37.74716,-122.47135,0
1432329133,n4127k,9400,182,195,37.74716,-122.47135,0
1432329133,n4127k,9400,182,195,37.74679,-122.47147,0
1432329134,n4127k,9400,182,195,37.74679,-122.47147,0
1432329136,n4127k,9400,182,195,37.74679,-122.47147,0
1432329136,n4127k,8400,182,195,37.74679,-122.47147,0
1432329138,n4127k,8400,182,195,37.74679,-122.47147,0
1432329138,n4127k,9400,182,195,37.74303,-122.47272,0
1432329139,n4127k,9400,181,196,37.74303,-122.47272,0
1432329139,n4127k,9400,181,196,37.74218,-122.47302,0
1432329141,n4127k,8650,181,196,37.74218,-122.47302,0
1432329142,n4127k,9400,181,196,37.74218,-122.47302,0
1432329142,n4127k,8675,181,196,37.74218,-122.47302,0
1432329142,n4127k,8700,181,196,37.74218,-122.47302,0
1432329143,n4127k,8700,181,196,37.74218,-122.47302,0
1432329143,n4127k,9400,181,196,37.74218,-122.47302,0
1432329143,n4127k,8750,181,196,37.74218,-122.47302,0
1432329144,n4127k,9400,181,196,37.73776,-122.47453,0
1432329145,n4127k,9400,181,196,37.73776,-122.47453,0
1432329146,n4127k,9400,181,196,37.73776,-122.47453,0
1432329148,n4127k,9400,181,196,37.73497,-122.47547,0
1432329148,n4127k,9400,181,196,37.73465,-122.47559,0
1432329153,n4127k,9400,181,196,37.73465,-122.47559,0
1432329153,n4127k,9400,181,196,37.73054,-122.47696,0
1432329154,n4127k,9400,181,196,37.72975,-122.47728,0
1432329155,n4127k,9400,181,196,37.72975,-122.47728,0
1432329156,n4127k,9275,181,196,37.72975,-122.47728,0
1432329158,n4127k,9400,181,196,37.72696,-122.47821,0
1432329159,n4127k,9400,181,196,37.72614,-122.47845,0
1432329160,n4127k,9400,181,196,37.72614,-122.47845,0
1432329161,n4127k,9400,181,196,37.72614,-122.47845,0
1432329161,n4127k,9400,180,196,37.72614,-122.47845,0
1432329161,n4127k,2475,180,196,37.72614,-122.47845,0
1432329162,n4127k,9400,180,196,37.72614,-122.47845,0
1432329162,n4127k,2500,180,196,37.72614,-122.47845,0
1432329163,n4127k,2500,180,196,37.72614,-122.47845,0
1432329163,n4127k,2525,180,196,37.72614,-122.47845,0
1432329163,n4127k,9400,180,196,37.72614,-122.47845,0
1432329163,n4127k,2525,180,196,37.72614,-122.47845,0
1432329163,n4127k,9400,180,196,37.72614,-122.47845,0
1432329163,n4127k,9400,180,196,37.72240,-122.47971,0
1432329164,n4127k,9400,180,196,37.72207,-122.47983,0
1432329165,n4127k,9400,180,196,37.72207,-122.47983,0
1432329166,n4127k,9400,180,196,37.72207,-122.47983,0
1432329166,n4127k,2675,180,196,37.72207,-122.47983,0
1432329167,n4127k,9400,180,196,37.72207,-122.47983,0
1432329168,n4127k,9400,180,196,37.71881,-122.48090,0
1432329168,n4127k,2800,180,196,37.71881,-122.48090,0
1432329169,n4127k,2800,180,196,37.71881,-122.48090,0
1432329170,n4127k,2925,180,196,37.71881,-122.48090,0
1432329172,n4127k,2925,180,196,37.71881,-122.48090,0
1432329172,n4127k,3025,180,196,37.71881,-122.48090,0
1432329174,n4127k,3025,180,196,37.71881,-122.48090,0
1432329175,n4127k,3125,180,196,37.71881,-122.48090,0
1432329175,n4127k,14225,180,196,37.71881,-122.48090,0
1432329175,n4127k,3150,180,196,37.71881,-122.48090,0
1432329175,n4127k,3175,180,196,37.71881,-122.48090,0
1432329176,n4127k,3175,180,196,37.71881,-122.48090,0
1432329176,n4127k,14200,180,196,37.71881,-122.48090,0
1432329177,n4127k,3225,180,196,37.71881,-122.48090,0
1432329177,n4127k,3250,180,196,37.71881,-122.48090,0
1432329177,n4127k,3275,180,196,37.71881,-122.48090,0
1432329177,n4127k,14150,180,196,37.71881,-122.48090,0
1432329178,n4127k,14150,180,196,37.71881,-122.48090,0
1432329178,n4127k,3300,180,196,37.71881,-122.48090,0
1432329179,n4127k,14125,180,196,37.71881,-122.48090,0
1432329179,n4127k,3350,180,196,37.71881,-122.48090,0
1432329179,n4127k,3375,180,196,37.71881,-122.48090,0
1432329180,n4127k,3375,180,196,37.71881,-122.48090,0
1432329180,n4127k,14100,180,196,37.71881,-122.48090,0
1432329180,n4127k,3425,180,196,37.71881,-122.48090,0
1432329181,n4127k,3425,180,196,37.71881,-122.48090,0
1432329181,n4127k,3450,180,196,37.71881,-122.48090,0
1432329181,n4127k,14075,180,196,37.71881,-122.48090,0
1432329181,n4127k,3450,180,196,37.71881,-122.48090,0
1432329182,n4127k,3475,180,196,37.71881,-122.48090,0
1432329182,n4127k,3500,180,196,37.71881,-122.48090,0
1432329182,n4127k,3525,180,196,37.71881,-122.48090,0
1432329182,n4127k,14050,180,196,37.71881,-122.48090,0
1432329183,n4127k,3550,180,196,37.71881,-122.48090,0
1432329184,n4127k,14000,180,196,37.71881,-122.48090,0
1432329184,n4127k,13975,180,196,37.71881,-122.48090,0
1432329186,n4127k,13950,180,196,37.71881,-122.48090,0
1432329188,n4127k,13950,180,196,37.71881,-122.48090,0
1432329188,n4127k,13900,180,196,37.71881,-122.48090,0
1432329189,n4127k,13875,180,196,37.71881,-122.48090,0
1432329190,n4127k,13850,180,196,37.71881,-122.48090,0
1432329191,n4127k,13850,180,196,37.71881,-122.48090,0
1432329192,n4127k,13800,180,196,37.71881,-122.48090,0
1432329193,n4127k,13775,180,196,37.71881,-122.48090,0
1432329194,n4127k,13775,180,196,37.71881,-122.48090,0
1432329196,n4127k,13700,180,196,37.71881,-122.48090,0
1432329197,n4127k,13675,180,196,37.71881,-122.48090,0
1432329198,n4127k,13675,180,196,37.71881,-122.48090,0
1432329199,n4127k,4350,180,196,37.71881,-122.48090,0
1432329200,n4127k,4400,180,196,37.71881,-122.48090,0
1432329200,n4127k,4425,180,196,37.71881,-122.48090,0
1432329201,n4127k,13575,180,196,37.71881,-122.48090,0
1432329204,n4127k,4600,180,196,37.71881,-122.48090,0
1432329204,n4127k,13500,180,196,37.71881,-122.48090,0
1432329204,n4127k,13475,180,196,37.71881,-122.48090,0
1432329205,n4127k,13475,180,196,37.71881,-122.48090,0
